date,t,source_right_end_label,physical_interval,price_yuan_per_kwh,actual_load_kwh,actual_pv_kwh,forecast_load_kwh,forecast_pv_kwh,plan_grid_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_end_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_emergency_kwh,analytical_unused_kwh,analytical_end_soc_kwh
2025-09-09,10,01:40,1:30-1:40,0.4312,584.5156833333333,0.0,558.398703652022,0.0,577.6583327758701,0.0,6.857350557463724,0.0,0.0,9224.773760382992,0.0,6.857350557463178,0.0,0.0,9224.773760382992
2025-09-09,11,01:50,1:40-1:50,0.4333,591.08485,0.0,582.1761970978325,0.0,627.4008573717316,36.31600737173155,0.0,0.0,0.0,9257.45816701755,36.316007371731644,0.0,0.0,0.0,9257.45816701755
2025-09-09,12,02:00,1:50-2:00,0.4311,608.7233333333334,0.0,590.7777464245835,0.0,647.7996731477147,39.07633981438064,0.0,0.0,0.0,9292.626872850493,39.0763398143813,0.0,0.0,0.0,9292.626872850493
2025-09-09,13,02:10,2:00-2:10,0.4293,602.1844166666666,0.0,562.3659523415618,0.0,607.2034918700924,5.019075203425826,0.0,0.0,0.0,9297.144040533576,5.019075203425814,0.0,0.0,0.0,9297.144040533576
2025-09-09,14,02:20,2:10-2:20,0.4324,602.4228333333333,0.0,562.3109554036331,0.0,582.6017879558531,0.0,19.821045377480186,0.0,0.0,9275.12065678082,0.0,19.82104537748023,0.0,0.0,9275.12065678082
2025-09-09,15,02:30,2:20-2:30,0.4367,610.2233333333334,0.0,589.5207602822163,0.0,595.845127999638,0.0,14.378205333694678,0.0,0.0,9259.144873076715,0.0,14.378205333695405,0.0,0.0,9259.144873076715
2025-09-09,16,02:40,2:30-2:40,0.4348,596.3852666666667,0.0,578.6764251867138,0.0,611.8566089920173,15.47134232535124,0.0,0.0,0.0,9273.069081169531,15.471342325350633,0.0,0.0,0.0,9273.069081169531
2025-09-09,17,02:50,2:40-2:50,0.4335,598.5169666666666,0.0,559.9170702387097,0.0,587.6113640401728,0.0,10.905602626494147,0.0,0.0,9260.951744917871,0.0,10.90560262649376,0.0,0.0,9260.951744917871
2025-09-09,18,03:00,2:50-3:00,0.4357,615.6099999999999,0.0,564.852813779527,0.0,568.0948025032918,0.0,47.51519749670861,0.0,0.0,9208.15708103264,0.0,47.51519749670808,0.0,0.0,9208.15708103264
2025-09-09,19,03:10,3:00-3:10,0.4374,608.00665,0.0,591.3940981762933,0.0,582.2696496158882,0.0,25.73700038411189,0.0,0.0,9179.560413939182,0.0,25.737000384111866,0.0,0.0,9179.560413939182
2025-09-09,20,03:20,3:10-3:20,0.4371,602.6478833333333,0.0,598.4266629345288,0.0,588.9431548075199,0.0,13.704728525813698,0.0,0.0,9164.332937799389,0.0,13.70472852581338,0.0,0.0,9164.332937799389
2025-09-09,21,03:30,3:20-3:30,0.4356,594.6116666666667,0.0,588.0356933546158,0.0,610.9651313046332,16.353464637967488,0.0,0.0,0.0,9179.05105597356,16.353464637966567,0.0,0.0,0.0,9179.05105597356
2025-09-09,22,03:40,3:30-3:40,0.4353,555.2212333333333,0.0,597.8501268196436,0.0,666.8295185348661,111.60828520153194,0.0,0.0,0.0,9279.498512654938,111.6082852015328,0.0,0.0,0.0,9279.498512654938
2025-09-09,23,03:50,3:40-3:50,0.436,553.5336166666666,0.00018333333333333334,598.6918849118387,0.0001641919191919192,654.7923062283098,101.25887289497567,0.0,0.0,0.0,9370.631498260416,101.25887289497655,0.0,0.0,0.0,9370.631498260416
2025-09-09,24,04:00,3:50-4:00,0.4378,598.2116666666666,0.0,585.353244438712,0.0,631.7719591918669,33.560292525200765,0.0,0.0,0.0,9400.835761533097,33.56029252520034,0.0,0.0,0.0,9400.835761533097
2025-09-09,25,04:10,4:00-4:10,0.4401,625.9331666666667,0.0,585.6642430877444,0.0,618.3088847267113,0.0,7.624281939956018,0.0,0.0,9392.364337155368,0.0,7.624281939955381,0.0,0.0,9392.364337155368
2025-09-09,26,04:20,4:10-4:20,0.4389,627.3419833333332,0.0025666666666666667,595.009260009474,0.0022868686868686866,649.307309266739,21.96789260007184,0.0,0.0,0.0,9412.135440495433,21.967892600072446,0.0,0.0,0.0,9412.135440495433
2025-09-09,27,04:30,4:20-4:30,0.4364,617.4399999999999,0.0,609.4961664676613,0.0,641.4362760836315,23.996276083631123,0.0,0.0,0.0,9433.7320889707,23.99627608363153,0.0,0.0,0.0,9433.7320889707
2025-09-09,28,04:40,4:30-4:40,0.4393,615.8643166666666,0.0,626.9442733792141,0.0,616.4808864457498,0.6165697790836727,0.0,0.0,0.0,9434.287001771876,0.6165697790831928,0.0,0.0,0.0,9434.287001771876
2025-09-09,29,04:50,4:40-4:50,0.4422,620.6281166666666,0.03583333333333333,617.3935364068252,0.03179742424242424,614.8748104037796,0.0,5.717472929553696,0.0,0.0,9427.934254072372,0.0,5.717472929553651,0.0,0.0,9427.934254072372
2025-09-09,30,05:00,4:50-5:00,0.4395,613.96,0.0,601.3469118799252,0.0,642.0096444362791,28.049644436278967,0.0,0.0,0.0,9453.178934065023,28.049644436279095,0.0,0.0,0.0,9453.178934065023
2025-09-09,31,05:10,5:00-5:10,0.4333,587.9707833333333,0.0,628.2983048221462,0.0,651.0494546547438,63.07867132141028,0.0,0.0,0.0,9509.949738254292,63.078671321410525,0.0,0.0,0.0,9509.949738254292
2025-09-09,32,05:20,5:10-5:20,0.4439,609.9372,0.49903333333333333,636.7663163432541,0.38692676767676754,649.8322274794758,40.39406081281009,0.0,0.0,0.0,9546.304392985821,40.39406081280924,0.0,0.0,0.0,9546.304392985821
2025-09-09,33,05:30,5:20-5:30,0.4301,642.2716666666666,0.0,607.4242289498701,0.0,632.1001270163882,0.0,10.171539650278282,0.0,0.0,9535.00268226329,0.0,10.171539650278419,0.0,0.0,9535.00268226329
2025-09-09,34,05:40,5:30-5:40,0.3713,593.4416166666666,0.0,596.6682088032242,0.0,1395.806533608773,802.364916942107,0.0,0.0,0.0,10257.131107511186,802.3649169421063,0.0,0.0,0.0,10257.131107511186
2025-09-09,35,05:50,5:40-5:50,0.5708,640.2079333333334,8.450833333333332,676.1924862842095,5.533307929292924,691.4395075731584,59.68240757315773,0.0,0.0,0.0,10310.845274327028,59.68240757315834,0.0,0.0,0.0,10310.845274327028
2025-09-09,36,06:00,5:50-6:00,0.9099,777.48,40.506249999999994,796.2720565017474,42.35604166666665,0.0,0.0,736.9737499999994,0.0,0.0,9491.985552104807,0.0,736.97375,0.0,0.0,9491.985552104807
2025-09-09,37,06:10,6:00-6:10,0.9368,809.5255666666667,85.78451666666666,824.759568630083,89.01553742424241,0.0,0.0,723.7410499999999,0.0,0.0,8687.828829882585,0.0,723.7410500000001,0.0,0.0,8687.828829882585
2025-09-09,38,06:20,6:10-6:20,0.8758,778.3449499999999,133.57483333333332,797.067636781013,142.68783297979797,0.0,0.0,644.7701166666669,0.0,0.0,7971.417589141844,0.0,644.7701166666666,0.0,0.0,7971.417589141844
2025-09-09,39,06:30,6:20-6:30,0.8759,768.9933333333333,182.99375,777.6452010672509,199.37515151515152,0.0,0.0,585.9995833333336,0.0,0.0,7320.306940993695,0.0,585.9995833333334,0.0,0.0,7320.306940993695
2025-09-09,40,06:40,6:30-6:40,0.8601,813.3113833333333,240.27238333333332,796.1387635667043,253.52663843434343,0.0,0.0,573.0390000000001,0.0,0.0,6683.596940993695,0.0,573.039,0.0,0.0,6683.596940993695
2025-09-09,41,06:50,6:40-6:50,0.8442,812.7295833333333,298.643,802.7720160994102,310.19223974747473,0.0,0.0,514.0865833333332,0.0,0.0,6112.3896261788805,0.0,514.0865833333332,0.0,0.0,6112.3896261788805
2025-09-09,42,07:00,6:50-7:00,0.8334,771.2666666666667,355.5,794.0655203159953,370.8372727272727,0.0,0.0,415.76666666666637,0.0,0.0,5650.426663215918,0.0,415.76666666666665,0.0,0.0,5650.426663215918
2025-09-09,43,07:10,7:00-7:10,0.8092,791.2812999999999,413.1926166666666,812.6972185376566,431.32944747474744,0.0,0.0,378.0886833333335,0.0,0.0,5230.328126178881,0.0,378.0886833333333,0.0,0.0,5230.328126178881
2025-09-09,44,07:20,7:10-7:20,0.7972,829.0537166666666,464.14715,823.0430980955132,490.41129237373735,10.679104558367612,0.0,354.2274621082992,0.0,0.0,4836.742057169659,0.0,354.22746210829894,0.0,0.0,4836.742057169659
2025-09-09,45,07:30,7:20-7:30,0.7644,813.8799999999999,506.51875,793.1546311870255,550.7477083333333,207.96063196376406,0.0,99.40061803623576,0.0,0.0,4726.296926018286,0.0,99.40061803623581,0.0,0.0,4726.296926018286
2025-09-09,46,07:40,7:30-7:40,0.6899,744.6715666666666,551.1755666666666,753.083931255021,613.4691816666666,173.8790505114473,0.0,19.61694948855311,0.0,0.0,4704.5003154754495,0.0,19.61694948855279,0.0,0.0,4704.5003154754495
2025-09-09,47,07:50,7:40-7:50,0.86,840.5305166666667,624.7343999999999,872.917122430381,662.094685,0.0,0.0,215.7961166666668,0.0,0.0,4464.726852512486,0.0,215.79611666666676,0.0,0.0,4464.726852512486
2025-09-09,48,08:00,7:50-8:00,1.1617,1052.5466666666666,713.65625,1083.0395329010926,699.9200568181818,0.0,0.0,338.8904166666665,0.0,0.0,4088.181945105079,0.0,338.8904166666666,0.0,0.0,4088.181945105079
2025-09-09,49,08:10,8:00-8:10,1.1683,1102.7561666666666,779.7372999999999,1126.783425164745,748.428730050505,0.0,0.0,323.01886666666655,0.0,0.0,3729.2720932532275,0.0,323.01886666666667,0.0,0.0,3729.2720932532275
2025-09-09,50,08:20,8:10-8:20,1.0956,1084.5593833333332,859.59915,1093.4799650918094,805.2008577777777,0.0,0.0,224.96023333333338,0.0,0.0,3479.3162784384126,0.0,224.96023333333324,0.0,0.0,3479.3162784384126
2025-09-09,51,08:30,8:20-8:30,1.0849,1092.7233333333334,951.6687499999999,1080.7092605055366,866.1929356060607,0.0,0.0,141.05458333333323,0.0,0.0,3322.588963623598,0.0,141.05458333333343,0.0,0.0,3322.588963623598
2025-09-09,52,08:40,8:30-8:40,1.061,1117.2051833333333,1015.6281833333334,1095.2972894683317,929.3981179292928,0.0,0.0,101.57699999999991,0.0,0.0,3209.7256302902647,0.0,101.57699999999988,0.0,0.0,3209.7256302902647
2025-09-09,53,08:50,8:40-8:50,1.043,1111.5599499999998,1083.36285,1107.1092869342583,982.4133052525252,0.0,0.0,28.197099999999818,0.0,0.0,3178.395519179154,0.0,28.197099999999864,0.0,0.0,3178.395519179154
2025-09-09,54,09:00,8:50-9:00,1.036,1083.725,1151.85,1100.1667364253121,1008.5908143939394,0.0,68.125,0.0,0.0,0.0,3239.708019179154,68.125,0.0,0.0,0.0,3239.708019179154
2025-09-09,55,09:10,9:00-9:10,1.0147,1083.6594166666666,1182.1671833333332,1082.6444296107836,1004.5885008585858,0.0,98.50776666666661,0.0,0.0,0.0,3328.3650091791537,98.50776666666661,0.0,0.0,0.0,3328.3650091791537
2025-09-09,56,09:20,9:10-9:20,0.9922,1081.75795,1204.7199,1068.888099593267,1023.9653401515152,0.0,122.96194999999999,0.0,0.0,0.0,3439.0307641791537,122.96195000000012,0.0,0.0,0.0,3439.0307641791537
2025-09-09,57,09:30,9:20-9:30,0.97,1075.6999999999998,1235.2624999999998,1064.7904194738112,1073.0919696969697,0.0,159.5624999999998,0.0,0.0,0.0,3582.6370141791535,159.5625,0.0,0.0,0.0,3582.6370141791535
2025-09-09,58,09:40,9:30-9:40,0.9422,1092.1417,1263.5562,1065.7127949164365,1106.7705518181817,0.0,171.41450000000026,0.0,0.0,0.0,3736.910064179154,171.4145000000001,0.0,0.0,0.0,3736.910064179154
2025-09-09,59,09:50,9:40-9:50,0.9569,1085.3033833333334,1304.4535999999998,1064.3657428084543,1120.0106167171716,0.0,219.15021666666638,0.0,0.0,0.0,3934.1452591791535,219.15021666666644,0.0,0.0,0.0,3934.1452591791535
2025-09-09,60,10:00,9:50-10:00,0.9977,1061.4083333333333,1351.6,1063.8226059786195,1135.7745265151514,0.0,290.1916666666668,0.0,0.0,0.0,4195.317759179154,290.1916666666666,0.0,0.0,0.0,4195.317759179154
2025-09-09,61,10:10,10:00-10:10,0.9919,1073.3937666666666,1383.2409833333334,1072.0916454792928,1182.715994040404,0.0,309.847216666667,0.0,0.0,0.0,4474.180254179154,309.8472166666668,0.0,0.0,0.0,4474.180254179154
2025-09-09,62,10:20,10:10-10:20,0.9588,1080.65015,1425.63555,1074.1930375143888,1243.1633971212123,0.0,344.98539999999997,0.0,0.0,0.0,4784.667114179154,344.9854,0.0,0.0,0.0,4784.667114179154
2025-09-09,63,10:30,10:20-10:30,0.9549,1067.2983333333332,1477.7749999999999,1070.8041823215724,1283.4133712121209,0.0,410.47666666666674,0.0,0.0,0.0,5154.096114179154,410.4766666666667,0.0,0.0,0.0,5154.096114179154
2025-09-09,64,10:40,10:30-10:40,0.9839,1061.2766833333333,1503.42995,1074.6705367970528,1289.2629205555556,0.0,442.1532666666664,0.0,0.0,0.0,5552.034054179154,442.1532666666667,0.0,0.0,0.0,5552.034054179154
2025-09-09,65,10:50,10:40-10:50,0.799,1069.8957833333334,1485.8361333333332,1062.6602544227096,1336.2371937878788,0.0,415.94034999999974,0.0,0.0,0.0,5926.380369179154,415.94034999999985,0.0,0.0,0.0,5926.380369179154
2025-09-09,66,11:00,10:50-11:00,0.5025,1087.3733333333332,1459.9375,1046.7387749979464,1401.3620833333332,0.0,372.5641666666666,0.0,0.0,0.0,6261.688119179154,372.5641666666668,0.0,0.0,0.0,6261.688119179154
2025-09-09,67,11:10,11:00-11:10,0.4662,1096.7138333333332,1480.47795,1062.9819083266814,1389.2058747474746,37.23619135845189,421.0003080251186,0.0,0.0,0.0,6640.58839640176,421.0003080251186,0.0,0.0,0.0,6640.58839640176
2025-09-09,68,11:20,11:10-11:20,0.5007,1068.3537833333332,1497.82085,1069.2427464507116,1393.6265625757576,0.0,429.46706666666717,0.0,0.0,0.0,7027.108756401761,429.4670666666668,0.0,0.0,0.0,7027.108756401761
2025-09-09,69,11:30,11:20-11:30,0.4827,1030.8766666666666,1482.3125,1061.314216285788,1448.1044886363636,0.0,336.54582622026584,0.0,0.0,114.89000711306761,7330.0,451.43583333333345,0.0,0.0,0.0,7433.401006401761
2025-09-09,70,11:40,11:30-11:40,0.4785,1041.3101833333333,1460.7543499999997,1069.4915047321556,1483.6039799999999,0.0,222.22222222222223,0.0,0.0,197.2219444444442,7530.0,419.44416666666643,0.0,0.0,0.0,7810.900756401761
2025-09-09,71,11:50,11:40-11:50,0.4662,1029.7388666666666,1495.7915999999998,1034.6844956804048,1460.345565858586,318.8643135248225,488.88888888888886,0.0,0.0,296.02815796926683,7970.0,784.9170468581557,0.0,0.0,0.0,8517.326098574102
2025-09-09,72,12:00,11:50-12:00,0.4432,987.3583333333332,1576.0562499999999,977.9898969983874,1419.9116666666666,308.3733737169256,433.3333333333333,0.0,0.0,463.7379570502589,8360.0,833.3333333333334,0.0,0.0,63.73795705025884,9267.326098574102
2025-09-09,73,12:10,12:00-12:10,0.4411,978.3077499999999,1628.4197666666664,987.6825897024461,1439.0750009595959,288.0117316349035,500.0,0.0,0.0,438.12374830157,8810.0,833.3333333333334,0.0,0.0,104.79041496823663,10017.326098574102
2025-09-09,74,12:20,12:10-12:20,0.4551,985.3727999999999,1660.7247333333335,1010.2716537918898,1447.8379935353537,319.8341922599592,533.3333333333334,0.0,0.0,461.8527922599594,9290.0,833.3333333333334,0.0,0.0,161.85279225995941,10767.326098574102
2025-09-09,75,12:30,12:20-12:30,0.4463,991.5899999999999,1660.2062499999997,1005.8040577414197,1426.686212121212,368.13788665522145,533.3333333333334,0.0,0.0,503.420803321888,9770.0,36.30433491766477,0.0,0.0,1000.4498017375566,10800.0
2025-09-09,76,12:40,12:30-12:40,0.4113,1001.6941833333333,1594.2773,989.0798228209268,1422.713739191919,358.5536000905739,588.8888888888889,0.0,0.0,362.2478278683517,10300.0,0.0,0.0,0.0,951.1367167572406,10800.0
2025-09-09,77,12:50,12:40-12:50,0.5682,1020.1140666666666,1516.9505,992.0504577561159,1399.9149224747475,0.0,166.66666666666666,0.0,0.0,330.16976666666665,10450.0,0.0,0.0,0.0,496.8364333333333,10800.0
2025-09-09,78,13:00,12:50-13:00,0.8279,1036.5949999999998,1478.46875,1018.3620043899377,1354.4886931818182,0.0,0.0,0.0,0.0,441.8737500000002,10450.0,0.0,0.0,0.0,441.8737500000002,10800.0
2025-09-09,79,13:10,13:00-13:10,0.8636,1035.73345,1485.837983333333,1041.9860211532084,1324.1909663131312,0.0,88.88888888888889,0.0,0.0,361.21564444444425,10530.0,0.0,0.0,0.0,450.10453333333317,10800.0
2025-09-09,80,13:20,13:10-13:20,0.8416,1037.7290333333333,1478.52945,1047.0611758447697,1297.9103433333335,0.0,144.44444444444443,0.0,0.0,296.35597222222225,10660.0,0.0,0.0,0.0,440.8004166666667,10800.0
2025-09-09,81,13:30,13:20-13:30,0.8618,1042.7549999999999,1422.63125,1036.4227462178471,1267.416837121212,0.0,100.0,0.0,0.0,279.87625,10750.0,0.0,0.0,0.0,379.87625,10800.0
2025-09-09,82,13:40,13:30-13:40,0.8623,1030.3430666666666,1334.9943666666666,1027.045680718315,1238.7161807575756,0.0,55.55555555555556,0.0,0.0,249.09574444444445,10800.0,0.0,0.0,0.0,304.6513,10800.0
2025-09-09,83,13:50,13:40-13:50,0.9026,1013.7152833333332,1260.73545,1028.5179737692797,1211.7058257575757,0.0,0.0,0.0,0.0,247.02016666666668,10800.0,0.0,0.0,0.0,247.02016666666668,10800.0
2025-09-09,84,14:00,13:50-14:00,0.9754,1012.925,1207.8562499999998,1031.6854865304374,1178.0505303030302,0.0,0.0,0.0,0.0,194.93124999999986,10800.0,0.0,0.0,0.0,194.93124999999986,10800.0
2025-09-09,85,14:10,14:00-14:10,1.0002,1034.5057666666667,1153.3031333333333,1019.7993911186588,1131.6543195454544,0.0,0.0,0.0,0.0,118.79736666666668,10800.0,0.0,0.0,0.0,118.79736666666668,10800.0
2025-09-09,86,14:20,14:10-14:20,0.9978,1041.0702833333332,1122.1954666666666,1011.8571798545751,1099.4252928787878,0.0,0.0,0.0,0.0,81.12518333333333,10800.0,0.0,0.0,0.0,81.12518333333333,10800.0
2025-09-09,87,14:30,14:20-14:30,1.0271,1041.4933333333333,1096.88125,1018.64990921602,1069.1474621212121,0.0,0.0,0.0,0.0,55.38791666666657,10800.0,0.0,0.0,0.0,55.38791666666657,10800.0
2025-09-09,88,14:40,14:30-14:40,1.0906,1076.1221833333334,1028.7929166666665,1033.2436724248873,1004.1192228282828,0.0,0.0,47.329266666666626,0.0,0.0,10747.411925925926,0.0,47.329266666666854,0.0,0.0,10747.411925925926
2025-09-09,89,14:50,14:40-14:50,0.9376,1085.2352333333333,964.2520833333333,1046.9603715917956,956.3826023232323,0.0,0.0,120.98315000000002,0.0,0.0,10612.986203703704,0.0,120.98315000000002,0.0,0.0,10612.986203703704
2025-09-09,90,15:00,14:50-15:00,0.6694,1050.0316666666665,914.1062499999999,1047.4318252849148,930.1335606060604,240.10407617251144,104.17865950584503,0.0,0.0,0.0,10706.746997258964,104.17865950584485,0.0,0.0,0.0,10706.746997258964
2025-09-09,91,15:10,15:00-15:10,0.66,1017.0069333333332,847.1226499999999,1028.4332257771616,878.532651161616,459.9393278227949,103.61444749003971,0.0,0.0,186.44059699942187,10800.0,103.61444749003971,0.0,0.0,186.44059699942187,10800.0
2025-09-09,92,15:20,15:10-15:20,0.7217,1025.4662166666667,800.4446666666665,1020.2867339989366,831.0438178282827,276.13192222354724,0.0,0.0,0.0,51.110372223547074,10800.0,0.0,0.0,0.0,51.110372223547074,10800.0
2025-09-09,93,15:30,15:20-15:30,0.7308,1064.2316666666666,771.6499999999999,1021.4437183309961,796.7579924242423,305.7702596577112,0.0,0.0,0.0,13.188592991044516,10800.0,0.0,0.0,0.0,13.188592991044516,10800.0
2025-09-09,94,15:40,15:30-15:40,0.7534,1081.3970833333333,720.5989666666666,1007.4060109108411,752.7432230808081,291.4730967561005,0.0,69.32501991056562,0.0,0.0,10722.972200099372,0.0,69.3250199105662,0.0,0.0,10722.972200099372
2025-09-09,95,15:50,15:40-15:50,0.7823,1056.2821,682.80525,1022.7165714224265,708.140560050505,284.6830816770314,0.0,88.79376832296839,0.0,0.0,10624.312457518296,0.0,88.7937683229685,0.0,0.0,10624.312457518296
2025-09-09,96,16:00,15:50-16:00,0.8055,1029.3899999999999,650.8812499999999,1053.6003789326758,663.8901704545453,473.2510502329377,94.74230023293785,0.0,0.0,0.0,10709.58052772794,94.74230023293774,0.0,0.0,0.0,10709.58052772794
2025-09-09,97,16:10,16:00-16:10,0.8271,1062.8465833333332,579.8262166666666,1038.9974078037799,609.6240834848485,520.6225347076204,37.60216804095358,0.0,0.0,0.0,10743.422478964798,37.60216804095376,0.0,0.0,0.0,10743.422478964798
2025-09-09,98,16:20,16:10-16:20,0.8519,1096.5148666666666,521.1351166666666,1030.3714531102007,555.8861802525253,577.3259562317548,1.9462062317547355,0.0,0.0,0.0,10745.174064573377,1.9462062317547861,0.0,0.0,0.0,10745.174064573377
2025-09-09,99,16:30,16:20-16:30,0.8791,1099.355,486.73124999999993,1052.327993984309,507.2492045454546,618.3181868857582,5.694436885757265,0.0,0.0,0.0,10750.299057770559,5.694436885758137,0.0,0.0,0.0,10750.299057770559
2025-09-09,100,16:40,16:30-16:40,0.9024,1095.2185166666666,438.06409999999994,1075.154500916611,457.05870818181813,692.6004232498042,35.44600658313761,0.0,0.0,0.0,10782.200463695382,35.446006583137546,0.0,0.0,0.0,10782.200463695382
2025-09-09,101,16:50,16:40-16:50,0.9163,1086.5889833333333,391.0182666666666,1076.3860729350747,399.7698645959596,712.072336235569,16.501619568902647,0.0,0.0,0.0,10797.051921307395,16.501619568902242,0.0,0.0,0.0,10797.051921307395
2025-09-09,102,17:00,16:50-17:00,0.9264,1070.8716666666664,348.56874999999997,1063.7500125038664,341.3699431818182,771.9826948112484,3.275642991783469,0.0,0.0,46.40413515279839,10800.0,3.275642991783469,0.0,0.0,46.40413515279839,10800.0
2025-09-09,103,17:10,17:00-17:10,0.9462,1049.4403499999999,293.9902333333333,1060.376915579396,293.09440601010095,812.6820110958961,0.0,0.0,0.0,57.231894429229555,10800.0,0.0,0.0,0.0,57.231894429229555,10800.0
2025-09-09,104,17:20,17:10-17:20,0.9742,1036.5011166666666,239.96295,1043.1838217654142,243.22576904040403,825.2821495202935,0.0,0.0,0.0,28.743982853626903,10800.0,0.0,0.0,0.0,28.743982853626903,10800.0
2025-09-09,105,17:30,17:20-17:30,0.9862,1064.5133333333333,190.97499999999997,1050.9569743721052,187.225928030303,868.8423394137188,0.0,4.695993919615285,0.0,0.0,10794.782228978205,0.0,4.69599391961458,0.0,0.0,10794.782228978205
2025-09-09,106,17:40,17:30-17:40,0.976,1127.4926333333333,138.6017,1120.9021211814973,132.57344525252523,1016.6984989000857,5.797523357549734,0.0,0.0,22.010042209202638,10800.0,5.797523357549734,0.0,0.0,22.010042209202638,10800.0
2025-09-09,107,17:50,17:40-17:50,1.0742,1019.9531999999999,86.15261666666666,1005.9910200364463,82.62352707070706,935.5035331257477,0.0,0.0,0.0,1.7029497924144152,10800.0,0.0,0.0,0.0,1.7029497924144152,10800.0
2025-09-09,108,18:00,17:50-18:00,1.2313,816.1266666666667,40.375,774.044534728857,38.86323863636363,714.9036554241004,0.0,60.84801124256574,0.0,0.0,10732.391098619371,0.0,60.84801124256626,0.0,0.0,10732.391098619371
2025-09-09,109,18:10,18:00-18:10,1.2561,808.0662333333332,8.43525,754.167913781489,4.697025959595952,707.6142627554065,0.0,92.01672057792693,0.0,0.0,10630.15029797723,0.0,92.01672057792678,0.0,0.0,10630.15029797723
2025-09-09,110,18:20,18:10-18:20,1.2447,847.0006333333333,0.0,782.47346343745,0.0,748.6252852278176,0.0,98.37534810551624,0.0,0.0,10520.844355637768,0.0,98.37534810551574,0.0,0.0,10520.844355637768
