date,shared_plan_energy_kwh,shared_plan_cost_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_saving_yuan,dp_saving_rate_percent
2025-07-30,81614.69621333195,53180.130030984146,0.0,0.0,53180.130030984146,0.0,0.0,53180.130030984146,0.0,0.0
2025-07-31,80065.68850769532,52274.817385914364,0.0,0.0,52274.817385914364,0.0,0.0,52274.817385914364,0.0,0.0
2025-08-01,42153.61867644539,25268.828050257674,0.0,0.0,25268.828050257674,0.0,0.0,25268.828050257674,0.0,0.0
2025-08-02,40263.46060998952,23957.58915183977,0.0,0.0,23957.58915183977,0.0,0.0,23957.58915183977,0.0,0.0
2025-08-03,72419.03336671468,46645.65207547424,2.7705129812983387,18.663560698516257,46664.31563617275,2.770512981298225,18.663560698515493,46664.31563617275,0.0,0.0
2025-08-04,68562.25434094144,44357.14705001095,359.0949929147372,2443.071226385045,46800.21827639599,446.805167702433,2391.591479075269,46748.73852908622,51.47974730977148,0.10999894702571429
2025-08-05,68856.50502654888,44354.97393009177,161.8898600815348,935.1530454752933,45290.126975567066,92.48526479657255,379.4944286158245,44734.4683587076,555.6586168594658,1.2268868602625695
2025-08-06,68297.19552185095,43813.51060888372,3266.123067360528,21858.030558167295,65671.54116705101,3247.8174878578,16375.579888124128,60189.09049700785,5482.450670043159,8.348289948148555
2025-08-07,70744.51403756428,45285.0961245436,21.905744299526987,147.6775751952612,45432.77369973886,21.905744299526873,147.67757519526043,45432.77369973886,0.0,0.0
2025-08-08,40190.93366380478,23554.968817715817,0.0,0.0,23554.968817715817,0.0,0.0,23554.968817715817,0.0,0.0
2025-08-09,38935.46104039322,22681.658062195806,137.8670556564652,583.9914281912887,23265.649490387095,137.8670556564652,583.9914281912887,23265.649490387095,0.0,0.0
2025-08-10,68441.75054369602,43758.98778786331,717.0063999162057,4866.465353804615,48625.453141667924,717.0063999162085,4241.677369311187,48000.6651571745,624.7879844934214,1.2848990479803482
2025-08-11,68489.5005625877,43890.45572885155,0.0,0.0,43890.45572885155,0.0,0.0,43890.45572885155,0.0,0.0
2025-08-12,68838.31491017672,44075.01716152828,2454.9335309348407,16515.73335290641,60590.750514434694,2454.9335309348417,13424.807484049586,57499.82464557787,3090.9258688568225,5.10131636035844
2025-08-13,70694.62169724348,45354.06058468786,0.0,0.0,45354.06058468786,0.0,0.0,45354.06058468786,0.0,0.0
2025-08-14,70082.73689020326,44834.90263005298,251.65134800748945,1611.9915313150664,46446.89416136804,251.65134800748945,1604.6240554244644,46439.526685477445,7.3674758905981435,0.015862149716624117
2025-08-15,40122.35814530957,23414.888487518754,435.25017914625727,1797.0387630930186,25211.927250611774,435.25017914625766,1489.0126171572588,24903.901104676013,308.0261459357607,1.22174771834742
2025-08-16,39617.28760151777,22997.96117393196,79.05560308065651,551.4918870906598,23549.453061022617,79.05560308065651,537.8772556274879,23535.838429559448,13.614631463169644,0.057812941251292216
2025-08-17,68174.3853181119,44166.929245731226,5.75349839203227,38.807346654257664,44205.73659238548,5.7534983920321565,38.8073466542569,44205.73659238548,0.0,0.0
2025-08-18,67329.50381914651,43606.15446588458,772.3589896433614,5301.751098084656,48907.90556396924,772.3589896433629,3926.861490763338,47533.01595664792,1374.8896073213182,2.8111807109037357
2025-08-19,68181.32068245104,44114.27678155511,87.38471118859695,589.8009924346012,44704.07777398972,87.38471118859661,589.8009924345989,44704.07777398971,7.275957614183426e-12,1.6275825330674454e-14
2025-08-20,68321.19408663546,44192.55833976147,5236.096949198104,33914.11904546409,78106.67738522556,5236.096949198102,32386.280043158316,76578.83838291978,1527.8390023057727,1.9560926843301807
2025-08-21,72736.72957733167,46489.05772120501,0.0,0.0,46489.05772120501,0.0,0.0,46489.05772120501,0.0,0.0
2025-08-22,40073.2596500713,23325.01312546498,548.2348785555089,3673.711426866945,26998.724552331925,586.5959597593978,3576.130637180839,26901.143762645817,97.58078968610789,0.3614274055686074
2025-08-23,41008.05237396648,24139.158956083294,0.0,0.0,24139.158956083294,0.0,0.0,24139.158956083294,0.0,0.0
2025-08-24,71314.50145841026,45840.753340827774,0.0,0.0,45840.753340827774,0.0,0.0,45840.753340827774,0.0,0.0
2025-08-25,69901.53712121623,45299.898259958034,3860.7918316082983,26197.766026988356,71497.66428694638,3860.7918316082987,23446.081387682345,68745.97964764037,2751.6846393060114,3.848635709640095
2025-08-26,73709.51864851543,47333.69110107244,0.0,0.0,47333.69110107244,0.0,0.0,47333.69110107244,0.0,0.0
2025-08-27,71162.804453979,46061.01685461977,0.0,0.0,46061.01685461977,0.0,0.0,46061.01685461977,0.0,0.0
2025-08-28,73048.16378909121,47029.040699207486,1585.6442383260132,10853.134822191383,57882.175521398865,1585.6442383260185,9750.046723045441,56779.087422252924,1103.0880991459417,1.9057474761606592
2025-08-29,41997.56539429361,24777.951608713935,0.0,0.0,24777.951608713935,0.0,0.0,24777.951608713935,0.0,0.0
2025-08-30,40767.888341198035,24029.132270545284,0.0,0.0,24029.132270545284,24.51056431968061,45.503862659487055,24074.63613320477,-45.50386265948691,-0.18936956252583945
2025-08-31,71592.98612904255,46142.733818426,0.0,0.0,46142.733818426,0.0,0.0,46142.733818426,0.0,0.0
2025-09-01,71111.48851097774,45994.86373738448,0.0,0.0,45994.86373738448,0.0,0.0,45994.86373738448,0.0,0.0
2025-09-02,58986.53575688573,38323.61967080345,0.0,0.0,38323.61967080345,0.0,0.0,38323.61967080345,0.0,0.0
2025-09-03,59355.82227394817,37669.82002062875,35.91323280324693,175.08204237109197,37844.90206299984,75.58878582068542,373.90858599678074,38043.72860662553,-198.82654362569156,-0.5253720654229941
2025-09-04,59838.42378142626,37578.068311355186,423.0533214934211,2931.166103668421,40509.23441502361,423.0533214934212,2863.6325899869985,40441.700901342185,67.53351368142467,0.16671140458872408
2025-09-05,40913.86658187499,24477.346856082648,0.0,0.0,24477.346856082648,0.0,0.0,24477.346856082648,0.0,0.0
2025-09-06,28216.08198286585,16339.127615164438,0.0,0.0,16339.127615164438,0.0,0.0,16339.127615164438,0.0,0.0
2025-09-07,58357.00042366127,36727.28563247604,51.074097289055544,247.6748489401782,36974.96048141622,51.074097289055814,237.33304429951477,36964.61867677556,10.341804640665941,0.02796975170768276
2025-09-08,58757.12521986291,36833.71639772989,3491.3889110159153,23302.470261748364,60136.186659478255,3491.3889110159153,17325.79421448838,54159.51061221827,5976.676047259985,9.938568404915616
2025-09-09,62781.913410099456,39150.43484545272,98.89773806754079,680.864114730538,39831.29896018326,98.89773806754079,680.864114730538,39831.29896018326,0.0,0.0
2025-09-10,60636.69969918415,38315.13111328219,3873.2830792086747,24546.47006458827,62861.601177870456,3873.2830792086725,23364.562332119873,61679.69344540206,1181.9077324683967,1.8801743995099998
2025-09-11,64801.03968215482,40671.408826385756,6.0716666666666015,40.929104999999566,40712.33793138576,6.071666666666488,40.9291049999988,40712.33793138575,7.275957614183426e-12,1.787162807119038e-14
2025-09-12,32500.701484361805,18365.504637971928,0.0,0.0,18365.504637971928,0.0,0.0,18365.504637971928,0.0,0.0
2025-09-13,30365.278648856587,16710.799686746002,228.87370121252883,1392.724704360497,18103.5243911065,228.873701212529,1383.8276996359211,18094.627386381922,8.897004724578437,0.049145152802120465
2025-09-14,61522.99846275001,38877.313992065334,2308.790719712146,15601.957104574303,54479.27109663964,2308.7907197121463,14936.089831704507,53813.40382376984,665.8672728698002,1.2222396876210626
2025-09-15,64376.695564449794,40337.068029141825,0.0,0.0,40337.068029141825,0.0,0.0,40337.068029141825,0.0,0.0
2025-09-16,62065.132198114225,39345.29344690911,508.0922640477103,3279.1584704748648,42624.45191738398,508.0922640477096,3084.585636502071,42429.879083411186,194.5728339727939,0.45648172638071904
2025-09-17,65401.796935404345,40965.402992664036,0.7873690569541623,3.582135524612961,40968.98512818865,0.7873690569548444,3.5821355246160644,40968.98512818865,0.0,0.0
2025-09-18,65393.43288813946,41090.18520494061,88.43432013447689,426.2492372801975,41516.43444222081,88.43432013447689,426.2492372801975,41516.43444222081,0.0,0.0
2025-09-19,30954.436226662772,17199.34042202001,227.22136578234236,879.5531518053572,18078.893573825368,227.22136578234213,862.3700893890048,18061.710511409015,17.183062416352186,0.09504487841683981
2025-09-20,32010.9652577379,17668.788193347897,255.24760010117248,1107.8863054609849,18776.674498808883,255.24760010117248,1107.8863054609849,18776.674498808883,0.0,0.0
2025-09-21,68174.28021736996,43049.465897321774,0.0,0.0,43049.465897321774,0.0,0.0,43049.465897321774,0.0,0.0
2025-09-22,65435.276079159725,41260.19278046796,0.0,0.0,41260.19278046796,0.0,0.0,41260.19278046796,0.0,0.0
2025-09-23,66474.60741055285,41821.09915305381,572.5486145388957,3759.910887584009,45581.01004063782,572.5486145388958,3676.1453289659376,45497.24448201975,83.76555861806992,0.1837729320683956
2025-09-24,67446.6339562724,42651.34815718742,115.41542826794573,565.0179404706122,43216.366097658036,115.41542826794573,565.0179404706122,43216.366097658036,0.0,0.0
2025-09-25,66684.51129826679,42177.55533685426,15.371666666666556,103.49743166666593,42281.05276852092,15.371666666667238,103.49743166667052,42281.05276852093,-7.275957614183426e-12,-1.7208553566576565e-14
2025-09-26,32196.27802713393,17980.20565472833,0.0,0.0,17980.20565472833,0.0,0.0,17980.20565472833,0.0,0.0
2025-09-27,31883.155486481,17524.74962150512,871.1916099224195,5238.427498185661,22763.177119690783,871.1916099224195,5142.1525434295045,22666.902164934625,96.27495475615797,0.4229416405712428
2025-09-28,70164.0869959957,44148.16394779572,5.868333333333226,39.56136916666594,44187.72531696239,5.868333333333112,39.56136916666517,44187.72531696239,0.0,0.0
2025-09-29,69249.90820969586,43644.14789167569,32.860289010722184,171.73101568921152,43815.8789073649,32.860289010722866,171.7310156892147,43815.8789073649,0.0,0.0
2025-09-30,69354.43415839782,43837.76990596934,399.32891366906216,2676.010489782124,46513.78039575146,399.3289136690621,2641.672030661267,46479.44193663061,34.33845912085235,0.07382427063268501
2025-10-01,71076.10213859248,45064.06701071475,0.0,0.0,45064.06701071475,0.0,0.0,45064.06701071475,0.0,0.0
2025-10-02,60353.34259079365,38453.668223597386,0.0,0.0,38453.668223597386,0.0,0.0,38453.668223597386,0.0,0.0
2025-10-03,31161.941846534974,17491.92985743351,0.0,0.0,17491.92985743351,0.0,0.0,17491.92985743351,0.0,0.0
2025-10-04,27590.227990565145,14607.160740620455,191.91829326241285,703.3362989322752,15310.49703955273,191.91829326241285,703.3362989322752,15310.49703955273,0.0,0.0
2025-10-05,64004.5731543609,39664.97477957771,0.0,0.0,39664.97477957771,0.0,0.0,39664.97477957771,0.0,0.0
2025-10-06,63535.02204219513,39096.83556000763,0.0,0.0,39096.83556000763,0.0,0.0,39096.83556000763,0.0,0.0
2025-10-07,64597.75169764882,39867.79754162395,0.0,0.0,39867.79754162395,0.0,0.0,39867.79754162395,0.0,0.0
2025-10-08,63801.41274036935,39610.52389790689,0.0,0.0,39610.52389790689,0.0,0.0,39610.52389790689,0.0,0.0
2025-10-09,63590.519528021934,39420.49400279311,0.0,0.0,39420.49400279311,0.0,0.0,39420.49400279311,0.0,0.0
2025-10-10,31835.13166045936,16736.679853188652,0.0,0.0,16736.679853188652,0.0,0.0,16736.679853188652,0.0,0.0
2025-10-11,31392.26064931576,16340.852357327818,0.0,0.0,16340.852357327818,0.0,0.0,16340.852357327818,0.0,0.0
2025-10-12,64773.77909863531,40460.81280419677,0.0,0.0,40460.81280419677,0.0,0.0,40460.81280419677,0.0,0.0
2025-10-13,65278.99713707224,40631.92627639395,0.0,0.0,40631.92627639395,0.0,0.0,40631.92627639395,0.0,0.0
2025-10-14,64690.55796528303,40435.40392455677,0.0,0.0,40435.40392455677,0.0,0.0,40435.40392455677,0.0,0.0
2025-10-15,65998.65784594249,41265.396781734475,0.0,0.0,41265.396781734475,0.0,0.0,41265.396781734475,0.0,0.0
2025-10-16,67291.02515610078,41963.00464905362,236.66292537925847,1579.9616294312696,43542.96627848489,236.66292537925736,1482.9220621326745,43445.926711186294,97.03956729859783,0.2228593400779548
2025-10-17,32664.611729605145,17237.742116014328,0.0,0.0,17237.742116014328,0.0,0.0,17237.742116014328,0.0,0.0
2025-10-18,32329.097924742815,17011.53974696522,0.0,0.0,17011.53974696522,0.0,0.0,17011.53974696522,0.0,0.0
2025-10-19,68851.04366661899,42975.70435903683,0.0,0.0,42975.70435903683,0.0,0.0,42975.70435903683,0.0,0.0
2025-10-20,69607.58739057384,43671.7916647862,188.42246580115756,915.7702359589715,44587.561900745175,188.42246580115756,915.7702359589715,44587.561900745175,0.0,0.0
2025-10-21,70317.21360727103,44212.84697297792,0.0,0.0,44212.84697297792,70.26547181060063,329.40453184809576,44542.25150482601,-329.40453184809303,-0.7450425711092955
2025-10-22,72191.66114108413,45226.45710223286,0.0,0.0,45226.45710223286,0.0,0.0,45226.45710223286,0.0,0.0
2025-10-23,72024.07587945442,45362.150906310286,0.0,0.0,45362.150906310286,0.0,0.0,45362.150906310286,0.0,0.0
2025-10-24,32054.19734016532,16894.138412233246,76.28095344256901,363.7084875778022,17257.846899811047,76.28095344256901,363.7084875778022,17257.846899811047,0.0,0.0
2025-10-25,33562.01945579687,17820.41399385391,0.0,0.0,17820.41399385391,0.0,0.0,17820.41399385391,0.0,0.0
2025-10-26,71125.05070200255,44645.4931508219,0.0,0.0,44645.4931508219,0.0,0.0,44645.4931508219,0.0,0.0
2025-10-27,70416.1247601665,44155.18561234682,0.0,0.0,44155.18561234682,0.0,0.0,44155.18561234682,0.0,0.0
2025-10-28,70204.8770038122,44086.730613833046,0.0,0.0,44086.730613833046,0.0,0.0,44086.730613833046,0.0,0.0
2025-10-29,71223.17371806069,44634.06074999943,1812.9532315082556,11885.862208443103,56519.922958442534,1812.9532315082552,10060.615052043202,54694.675802042635,1825.2471563998988,3.229387198107029
2025-10-30,74310.59219646291,46635.901507937524,0.0,0.0,46635.901507937524,0.0,0.0,46635.901507937524,0.0,0.0
2025-10-31,33153.06542347951,17702.683818821566,0.0,0.0,17702.683818821566,0.0,0.0,17702.683818821566,0.0,0.0
2025-11-01,33847.787375313754,18123.701634483765,0.0,0.0,18123.701634483765,0.0,0.0,18123.701634483765,0.0,0.0
2025-11-02,74999.94409274851,47144.56342312362,0.0,0.0,47144.56342312362,0.0,0.0,47144.56342312362,0.0,0.0
2025-11-03,77480.79117816739,48558.905315710916,0.0,0.0,48558.905315710916,0.0,0.0,48558.905315710916,0.0,0.0
2025-11-04,75476.36508630423,47451.22907703144,11.158787906610996,51.99611416992501,47503.22519120137,11.15878790661236,51.996114169931296,47503.225191201374,-7.275957614183426e-12,-1.531676551412575e-14
2025-11-05,75132.65026247269,47354.018411466415,0.0,0.0,47354.018411466415,0.0,0.0,47354.018411466415,0.0,0.0
2025-11-06,75322.65406891967,47486.87911130513,217.27918864148086,1043.0793182805926,48529.95842958572,217.27918864148086,1043.0793182805926,48529.95842958572,0.0,0.0
2025-11-07,34663.80780753424,18406.7798945344,122.35759841101262,666.1509880538604,19072.93088258826,122.35759841101262,666.1509880538604,19072.93088258826,0.0,0.0
2025-11-08,35109.40806848185,18609.26949870021,0.0,0.0,18609.26949870021,0.0,0.0,18609.26949870021,0.0,0.0
2025-11-09,76019.62761120152,48192.946182687,81.74129414046251,530.1367595312591,48723.082942218265,81.74129414046308,485.04350491358946,48677.989687600595,45.09325461767003,0.09255008487690952
2025-11-10,77563.29246977219,49104.268824822386,334.76276632331127,2305.7123905253156,51409.9812153477,334.76276632331155,1873.1794031660681,50977.448227988454,432.5329873592491,0.8413404890140722
2025-11-11,79741.42985114171,50478.79308395084,0.0,0.0,50478.79308395084,0.0,0.0,50478.79308395084,0.0,0.0
2025-11-12,78848.8697305606,50097.20839533693,0.0,0.0,50097.20839533693,0.0,0.0,50097.20839533693,0.0,0.0
2025-11-13,78199.02552685997,49825.90718325069,0.0,0.0,49825.90718325069,0.0,0.0,49825.90718325069,0.0,0.0
2025-11-14,34991.66104817301,18681.76486015102,0.0,0.0,18681.76486015102,0.0,0.0,18681.76486015102,0.0,0.0
2025-11-15,35115.74461972669,18834.569151764023,40.3728283804021,219.88274532617604,19054.4518970902,40.3728283804021,219.88274532617604,19054.4518970902,0.0,0.0
2025-11-16,79582.51061663104,50583.210389915155,0.0,0.0,50583.210389915155,0.0,0.0,50583.210389915155,0.0,0.0
2025-11-17,80257.40909812327,51254.96681332131,0.0,0.0,51254.96681332131,0.0,0.0,51254.96681332131,0.0,0.0
2025-11-18,79013.4942864254,50515.95541325319,0.0,0.0,50515.95541325319,0.0,0.0,50515.95541325319,0.0,0.0
2025-11-19,80499.97358558042,51068.96226402401,0.0,0.0,51068.96226402401,0.0,0.0,51068.96226402401,0.0,0.0
2025-11-20,80828.66094835059,51297.00228690919,0.0,0.0,51297.00228690919,0.0,0.0,51297.00228690919,0.0,0.0
2025-11-21,35722.33981136496,19125.088668897915,0.0,0.0,19125.088668897915,0.0,0.0,19125.088668897915,0.0,0.0
2025-11-22,35990.1528897509,19243.07485256083,0.0,0.0,19243.07485256083,0.0,0.0,19243.07485256083,0.0,0.0
2025-11-23,81100.25961560971,51539.832343690854,0.0,0.0,51539.832343690854,0.0,0.0,51539.832343690854,0.0,0.0
2025-11-24,80695.51801481291,51409.55005889613,2.9065596385026993,13.614325346746645,51423.164384242875,2.9065596385033814,13.614325346749839,51423.16438424288,-7.275957614183426e-12,-1.4149182963180172e-14
2025-11-25,80410.58905646103,51026.34967828001,7.1060121152719375,49.571540516137034,51075.921218796146,45.04737722892037,203.66538713456112,51230.01506541457,-154.0938466184234,-0.3016956776135763
2025-11-26,81272.88145735598,51538.04345576858,262.664205921716,1832.3455005098908,53370.38895627847,265.42423925504994,1475.8705391160288,53013.913994884606,356.47496139386203,0.6679264820158791
2025-11-27,82132.7925233336,52077.16721681446,0.0,0.0,52077.16721681446,0.0,0.0,52077.16721681446,0.0,0.0
2025-11-28,36844.73649452923,19720.13622022861,0.0,0.0,19720.13622022861,0.0,0.0,19720.13622022861,0.0,0.0
2025-11-29,36454.8923643599,19544.254284959912,893.847559430121,5797.975919537737,25342.23020449765,893.8475594301198,5038.732263509718,24582.98654846963,759.2436560280184,2.9959622728597526
2025-11-30,84906.49283171336,53817.99425758213,125.78813847720089,822.735424411205,54640.72968199334,125.788138477201,814.3816734559033,54632.375931038034,8.353750955306168,0.0152885054865201
2025-12-01,85818.37947441466,54594.45867172,5207.5587600950585,28045.69234480898,82640.15101652898,5207.558760095061,21256.655441099487,75851.11411281949,6789.036903709493,8.215179691953379
2025-12-02,90473.4295206927,58023.69485325774,2693.224086439075,15633.497326836008,73657.19218009374,2693.224086439076,13001.51709553038,71025.21194878811,2631.980231305628,3.5732834138862746
2025-12-03,93213.49447211417,60180.85136988297,0.0,0.0,60180.85136988297,0.0,0.0,60180.85136988297,0.0,0.0
2025-12-04,93593.36573205884,60359.02619360429,69.15581563874329,417.74599558221104,60776.7721891865,69.15581563874318,417.7459955822104,60776.7721891865,0.0,0.0
2025-12-05,39954.49873619135,21228.031189638386,4432.743761591897,25912.3811472448,47140.412336883186,4432.743761591899,20735.815097831917,41963.846287470304,5176.566049412882,10.981164128177722
2025-12-06,46382.682477904295,24466.797852195945,987.9937685730781,6237.420000682903,30704.21785287885,987.9937685730777,5365.616609469878,29832.414461665823,871.8033912130268,2.839360362118086
2025-12-07,95944.8341890116,61957.29573983064,0.0,0.0,61957.29573983064,0.0,0.0,61957.29573983064,0.0,0.0
2025-12-08,95401.89510859773,61602.101568425634,0.0,0.0,61602.101568425634,0.0,0.0,61602.101568425634,0.0,0.0
2025-12-09,94719.90115913117,61239.509197719395,6.18562099688711,35.929179560418774,61275.43837727982,6.185620996887792,35.92917956042274,61275.43837727982,0.0,0.0
2025-12-10,94559.8530494355,61142.310318117525,0.0,0.0,61142.310318117525,0.0,0.0,61142.310318117525,0.0,0.0
2025-12-11,94333.5018147536,60869.123434206165,0.0,0.0,60869.123434206165,0.0,0.0,60869.123434206165,0.0,0.0
2025-12-12,45994.11151999417,24234.274872144026,1106.8180171175848,7249.659614111187,31483.934486255213,1106.8180171175861,6616.254638012415,30850.52951015644,633.4049760987727,2.0118355168579556
2025-12-13,49157.5954384527,25911.253800063474,0.0,0.0,25911.253800063474,0.0,0.0,25911.253800063474,0.0,0.0
2025-12-14,95528.19527085539,61791.435532369374,0.0,0.0,61791.435532369374,0.0,0.0,61791.435532369374,0.0,0.0
2025-12-15,95854.97115252503,61979.08932095181,0.0,0.0,61979.08932095181,0.0,0.0,61979.08932095181,0.0,0.0
2025-12-16,95727.3607955813,61884.25190773883,0.0,0.0,61884.25190773883,0.0,0.0,61884.25190773883,0.0,0.0
2025-12-17,96116.22060331078,62060.47379511647,0.0,0.0,62060.47379511647,0.0,0.0,62060.47379511647,0.0,0.0
2025-12-18,95170.17512559384,61368.98105841949,0.0,0.0,61368.98105841949,0.0,0.0,61368.98105841949,0.0,0.0
2025-12-19,48299.756479221156,25552.010490878136,0.0,0.0,25552.010490878136,0.0,0.0,25552.010490878136,0.0,0.0
2025-12-20,48680.77968028927,25788.261574188822,0.0,0.0,25788.261574188822,0.0,0.0,25788.261574188822,0.0,0.0
2025-12-21,95007.35226337977,61431.71590284954,0.0,0.0,61431.71590284954,0.0,0.0,61431.71590284954,0.0,0.0
2025-12-22,95424.94372157508,61634.10104805032,0.0,0.0,61634.10104805032,0.0,0.0,61634.10104805032,0.0,0.0
2025-12-23,95502.75841332931,61650.02296571102,0.0,0.0,61650.02296571102,0.0,0.0,61650.02296571102,0.0,0.0
2025-12-24,94372.37824328279,60750.78345313077,0.0,0.0,60750.78345313077,0.0,0.0,60750.78345313077,0.0,0.0
2025-12-25,94206.4081497489,60780.64279674826,0.0,0.0,60780.64279674826,0.0,0.0,60780.64279674826,0.0,0.0
2025-12-26,48207.07103004098,25361.184012737962,0.0,0.0,25361.184012737962,0.0,0.0,25361.184012737962,0.0,0.0
2025-12-27,47978.457836910195,25303.189555642777,0.0,0.0,25303.189555642777,0.0,0.0,25303.189555642777,0.0,0.0
2025-12-28,94837.90060053507,61316.285235393734,8.066862955274019,47.12257995323318,61363.40781534697,8.0668629552747,47.122579953237164,61363.407815346975,-7.275957614183426e-12,-1.1857160273885102e-14
2025-12-29,93339.42004995709,60239.17439939631,0.0,0.0,60239.17439939631,0.0,0.0,60239.17439939631,0.0,0.0
2025-12-30,93110.71942670009,59636.71253194522,0.0,0.0,59636.71253194522,0.0,0.0,59636.71253194522,0.0,0.0
2025-12-31,91685.91368314897,58805.234353915745,1172.7444977007856,7976.551729121296,66781.78608303703,1172.7444977007865,6188.32172371337,64993.55607762912,1788.230005407917,2.6777211426846486
